x1,x2,x3,x4
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.36666666666666664,1.0,1.0,1.0
0.39254428753169945,0.1,0.1,0.1
0.23333333333333334,0.23333333333333334,0.6174557124683024,0.23333333333333334
1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
1.0,0.3,0.3,1.0
0.36666666666666664,1.0,1.0,1.0
1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
