x1,x2,x3,x4
0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0
0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664
0.1,0.1,0.1596401705141992,1.0
0.23333333333333334,1.0,1.0,1.0
0.16666666666666666,1.0,0.16666666666666666,0.6425262602089586
0.3,0.3,1.0,0.3
0.36666666666666664,1.0,0.36666666666666664,0.36666666666666664
0.16666666666666666,0.8878335692768347,1.0,1.0
